Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Total_sales,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O18340,2023-06-07,WH-010,P90786,Apparel,27,109.18,2947.86,Sea,1910,1,No,Cancelled
O18341,2023-09-20,WH-005,P90038,Electronics,30,356.08,10682.4,Sea,1365,15,Yes,Cancelled
O18342,2023-05-01,WH-002,P45046,Apparel,25,41.03,1025.75,Rail,485,12,Yes,Cancelled
O18343,2023-07-20,WH-009,P82391,Automotive,46,281.97,12970.62,Sea,1000,7,Yes,Cancelled
O18344,2023-05-20,WH-009,P67982,Apparel,8,337.41,2699.28,Air,1662,14,Yes,Cancelled
O18345,2023-04-17,WH-003,P62730,Electronics,26,330.79,8600.54,Rail,1901,7,No,On-Time
O18346,2023-04-11,WH-002,P88106,Furniture,6,114.23,685.38,Rail,496,12,Yes,On-Time
O18347,2023-04-12,WH-004,P48928,Apparel,37,220.51,8158.87,Air,427,11,No,Cancelled
O18348,2023-12-22,WH-002,P35198,Toys,1,31.31,31.31,Sea,1117,6,No,Cancelled
O18349,2023-06-23,WH-007,P80858,Apparel,47,354.85,16677.95,Air,931,15,No,On-Time
O18350,2023-07-15,WH-001,P73186,Apparel,7,142.04,994.28,Road,1808,13,Yes,Cancelled
O18351,2023-04-01,WH-005,P35855,Furniture,11,77.17,848.87,Air,1845,10,Yes,Delayed
O18352,2023-08-28,WH-005,P93858,Furniture,23,151.56,3485.88,Road,1247,5,Yes,Delayed
O18353,2023-05-17,WH-010,P41095,Automotive,44,190.82,8396.08,Air,992,12,Yes,On-Time
O18354,2023-04-15,WH-001,P21198,Furniture,44,420.85,18517.4,Rail,1333,3,No,Cancelled
O18355,2023-03-20,WH-008,P33183,Furniture,22,307.06,6755.32,Road,1726,10,No,Delayed
O18356,2023-09-17,WH-007,P28124,Toys,16,325.4,5206.4,Air,1744,12,No,Delayed
O18357,2023-02-22,WH-010,P83618,Automotive,11,267.04,2937.44,Rail,1113,6,No,On-Time
O18358,2023-08-04,WH-007,P30476,Toys,5,193.0,965.0,Sea,789,8,No,On-Time
O18359,2023-03-02,WH-003,P71231,Apparel,5,25.64,128.2,Road,1587,13,No,Delayed
O18360,2023-06-10,WH-009,P92621,Automotive,14,263.54,3689.5600000000004,Air,705,8,No,Cancelled
O18361,2023-12-22,WH-004,P10592,Apparel,11,243.0,2673.0,Sea,1819,7,Yes,Delayed
O18362,2023-01-18,WH-010,P31722,Apparel,10,399.02,3990.2,Sea,356,1,Yes,On-Time
O18363,2023-07-13,WH-005,P64122,Furniture,35,493.42,17269.7,Air,274,8,Yes,Delayed
O18364,2023-10-18,WH-009,P49809,Furniture,47,352.43,16564.21,Road,1679,12,No,Delayed
O18365,2023-09-22,WH-010,P17953,Groceries,26,455.21,11835.46,Sea,1399,9,No,On-Time
O18366,2023-05-13,WH-006,P89448,Automotive,34,134.35,4567.9,Sea,1089,6,No,Cancelled
O18367,2023-01-12,WH-001,P82197,Groceries,49,287.14,14069.859999999999,Sea,1241,7,Yes,Delayed
O18368,2023-08-01,WH-003,P67509,Apparel,15,324.75,4871.25,Air,1720,14,No,On-Time
O18369,2023-08-21,WH-007,P62736,Apparel,50,240.54,12027.0,Road,850,3,No,Cancelled
O18370,2023-03-20,WH-006,P13652,Groceries,38,494.84,18803.92,Air,1970,2,Yes,Delayed
O18371,2023-03-28,WH-007,P69980,Automotive,49,79.51,3895.9900000000002,Air,928,8,No,On-Time
O18372,2023-07-06,WH-005,P90572,Automotive,46,240.03,11041.38,Road,1655,15,Yes,On-Time
O18373,2023-10-26,WH-009,P57632,Automotive,28,18.58,520.24,Sea,943,11,No,On-Time
O18374,2023-10-12,WH-002,P13378,Electronics,44,16.39,721.1600000000001,Road,1795,3,Yes,Delayed
O18375,2023-05-12,WH-005,P54679,Groceries,46,26.46,1217.16,Rail,783,5,No,Cancelled
O18376,2023-10-13,WH-004,P74346,Groceries,11,176.86,1945.46,Air,411,15,No,Delayed
O18377,2023-02-10,WH-002,P41721,Automotive,39,489.76,19100.64,Air,1631,5,No,Cancelled
O18378,2023-02-09,WH-002,P96371,Toys,10,353.79,3537.9,Air,1841,11,Yes,On-Time
O18379,2023-02-23,WH-004,P73861,Furniture,2,211.27,422.54,Rail,1026,4,Yes,On-Time
O18380,2023-03-18,WH-006,P91363,Apparel,42,170.25,7150.5,Sea,415,3,No,On-Time
O18381,2023-04-02,WH-010,P92751,Apparel,36,466.09,16779.239999999998,Sea,1537,1,Yes,On-Time
O18382,2023-12-17,WH-001,P42124,Electronics,14,214.45,3002.2999999999997,Sea,1564,12,Yes,Cancelled
O18383,2023-08-31,WH-004,P82744,Groceries,13,103.33,1343.29,Road,1405,12,Yes,Cancelled
O18384,2023-10-16,WH-008,P45239,Groceries,21,253.68,5327.28,Air,839,4,Yes,Cancelled
O18385,2023-11-11,WH-006,P67078,Groceries,39,196.94,7680.66,Rail,658,7,Yes,Delayed
O18386,2023-04-20,WH-009,P28619,Apparel,47,438.32,20601.04,Sea,885,8,No,On-Time
O18387,2023-03-05,WH-010,P70937,Electronics,16,234.95,3759.2,Sea,1654,8,No,Cancelled
O18388,2023-02-22,WH-007,P51339,Furniture,40,463.51,18540.4,Air,1901,13,Yes,Delayed
O18389,2023-01-04,WH-006,P59286,Groceries,36,33.53,1207.08,Road,1169,12,Yes,On-Time
O18390,2023-05-17,WH-006,P49501,Toys,23,251.38,5781.74,Rail,265,13,No,Delayed
O18391,2023-01-28,WH-003,P47920,Furniture,23,82.25,1891.75,Air,934,5,Yes,Delayed
O18392,2023-05-19,WH-005,P37278,Toys,2,350.84,701.68,Sea,954,9,No,On-Time
O18393,2023-12-20,WH-003,P98486,Automotive,21,231.47,4860.87,Sea,1019,6,No,Delayed
O18394,2023-11-06,WH-001,P33966,Toys,19,69.56,1321.64,Road,1299,4,Yes,On-Time
O18395,2023-12-17,WH-008,P26229,Toys,19,450.84,8565.96,Air,1129,3,No,Cancelled
O18396,2023-08-28,WH-001,P19775,Electronics,47,185.87,8735.89,Air,229,1,No,On-Time
O18397,2023-12-08,WH-005,P59530,Toys,34,275.74,9375.16,Sea,238,9,No,Cancelled
O18398,2023-09-06,WH-009,P45446,Apparel,33,440.99,14552.67,Sea,1768,12,Yes,Delayed
O18399,2023-06-14,WH-005,P71874,Automotive,22,34.76,764.7199999999999,Air,1082,14,Yes,Cancelled
O18400,2023-12-07,WH-006,P31920,Automotive,24,261.35,6272.400000000001,Air,138,6,No,Cancelled
O18401,2023-08-25,WH-007,P98092,Toys,21,94.18,1977.7800000000002,Air,1808,1,Yes,On-Time
O18402,2023-01-08,WH-001,P81990,Furniture,10,202.67,2026.6999999999998,Sea,1346,10,No,On-Time
O18403,2023-09-12,WH-006,P77877,Electronics,34,478.07,16254.38,Road,1493,10,No,Cancelled
O18404,2023-02-24,WH-005,P70307,Apparel,45,225.94,10167.3,Air,1186,11,Yes,On-Time
O18405,2023-10-13,WH-009,P45839,Apparel,15,275.02,4125.299999999999,Sea,1606,11,Yes,On-Time
O18406,2023-02-16,WH-009,P26274,Apparel,5,355.21,1776.05,Sea,1549,4,Yes,Delayed
O18407,2023-08-25,WH-009,P79189,Automotive,29,237.26,6880.54,Sea,636,10,Yes,Cancelled
O18408,2023-07-05,WH-010,P79288,Groceries,50,127.38,6369.0,Air,1611,1,No,Cancelled
O18409,2023-11-27,WH-004,P13106,Automotive,22,32.91,724.02,Road,743,6,No,On-Time
O18410,2023-03-07,WH-004,P85370,Automotive,9,74.86,673.74,Air,1916,14,No,Cancelled
O18411,2023-04-14,WH-001,P19220,Furniture,7,211.58,1481.0600000000002,Air,628,3,No,On-Time
O18412,2023-01-22,WH-008,P37305,Furniture,49,157.36,7710.64,Road,690,3,Yes,Delayed
O18413,2023-11-10,WH-008,P48475,Automotive,17,52.0,884.0,Road,768,6,Yes,Cancelled
O18414,2023-07-05,WH-001,P15685,Toys,32,372.19,11910.08,Air,174,13,Yes,Delayed
O18415,2023-03-10,WH-009,P24873,Groceries,19,324.98,6174.620000000001,Road,1479,14,No,Cancelled
O18416,2023-02-23,WH-010,P57118,Groceries,19,461.06,8760.14,Sea,545,14,Yes,Delayed
O18417,2023-05-28,WH-010,P59600,Groceries,44,344.85,15173.400000000001,Sea,1881,12,Yes,Delayed
O18418,2023-11-24,WH-010,P40942,Apparel,1,149.87,149.87,Sea,1762,9,No,Delayed
O18419,2023-10-07,WH-003,P88876,Apparel,4,145.59,582.36,Rail,313,6,No,Cancelled
O18420,2023-05-06,WH-010,P59119,Apparel,3,331.32,993.96,Sea,57,8,No,Delayed
O18421,2023-06-26,WH-007,P47809,Groceries,25,429.03,10725.75,Rail,1833,13,Yes,Cancelled
O18422,2023-06-23,WH-002,P52574,Groceries,10,139.84,1398.4,Road,1849,3,Yes,Cancelled
O18423,2023-05-21,WH-003,P63840,Groceries,21,471.7,9905.699999999999,Road,1542,1,No,On-Time
O18424,2023-07-02,WH-005,P92345,Apparel,41,178.65,7324.650000000001,Sea,1866,4,No,On-Time
O18425,2023-10-18,WH-002,P45852,Groceries,43,378.55,16277.65,Road,69,14,No,On-Time
O18426,2023-12-02,WH-002,P64311,Apparel,42,220.96,9280.32,Rail,1005,12,No,Delayed
O18427,2023-05-28,WH-010,P99603,Toys,27,90.86,2453.22,Road,448,11,Yes,On-Time
O18428,2023-05-29,WH-005,P82409,Automotive,3,466.01,1398.03,Air,531,5,Yes,Delayed
O18429,2023-12-30,WH-001,P90390,Apparel,27,294.04,7939.080000000001,Road,1618,3,Yes,On-Time
O18430,2023-12-17,WH-005,P59045,Automotive,17,477.11,8110.87,Rail,1010,5,Yes,On-Time
O18431,2023-12-28,WH-005,P64620,Groceries,10,124.82,1248.1999999999998,Road,196,7,Yes,Cancelled
O18432,2023-07-27,WH-004,P61202,Electronics,14,453.0,6342.0,Sea,1023,5,No,Cancelled
O18433,2023-12-22,WH-002,P34768,Furniture,49,485.9,23809.1,Air,371,7,No,Delayed
O18434,2023-07-17,WH-005,P50372,Electronics,41,66.01,2706.4100000000003,Sea,1908,11,Yes,Cancelled
O18435,2023-02-23,WH-007,P62321,Apparel,43,139.25,5987.75,Road,743,4,No,On-Time
O18436,2023-02-20,WH-008,P93468,Apparel,25,144.23,3605.7499999999995,Rail,795,14,No,Cancelled
O18437,2023-05-31,WH-010,P48727,Toys,43,183.63,7896.09,Rail,1843,3,No,Cancelled
O18438,2023-03-19,WH-004,P41238,Groceries,1,140.68,140.68,Air,1422,3,No,Delayed
O18439,2023-04-13,WH-009,P69129,Automotive,10,492.05,4920.5,Road,1484,6,Yes,Delayed
O18440,2023-10-03,WH-005,P28589,Furniture,40,346.48,13859.2,Rail,379,13,Yes,On-Time
O18441,2023-02-27,WH-005,P47820,Toys,35,249.66,8738.1,Sea,1144,12,Yes,Delayed
O18442,2023-06-29,WH-010,P33520,Electronics,16,38.02,608.32,Sea,1979,5,Yes,Cancelled
O18443,2023-03-09,WH-007,P82053,Furniture,23,115.82,2663.8599999999997,Sea,1632,9,Yes,On-Time
O18444,2023-03-28,WH-002,P74652,Groceries,25,279.95,6998.75,Sea,1120,12,Yes,On-Time
O18445,2023-03-07,WH-005,P45602,Electronics,4,72.29,289.16,Rail,1078,9,No,Cancelled
O18446,2023-09-03,WH-002,P27079,Groceries,16,15.98,255.68,Sea,1282,9,Yes,On-Time
O18447,2023-11-01,WH-004,P76524,Apparel,41,325.55,13347.550000000001,Rail,1272,12,No,Delayed
O18448,2023-07-23,WH-004,P39899,Electronics,23,371.25,8538.75,Rail,1608,2,No,Delayed
O18449,2023-09-21,WH-008,P42469,Groceries,41,70.67,2897.4700000000003,Air,1064,5,No,On-Time
O18450,2023-02-22,WH-004,P62915,Furniture,43,491.14,21119.02,Road,1105,8,Yes,Cancelled
O18451,2023-05-01,WH-008,P24237,Automotive,16,307.69,4923.04,Sea,655,10,Yes,Cancelled
O18452,2023-02-06,WH-009,P46236,Apparel,30,125.2,3756.0,Rail,687,8,No,Delayed
O18453,2023-11-05,WH-004,P25591,Apparel,25,45.97,1149.25,Air,1331,9,Yes,On-Time
O18454,2023-06-17,WH-003,P94767,Electronics,29,406.17,11778.93,Sea,1164,2,Yes,Delayed
O18455,2023-06-19,WH-010,P90094,Groceries,22,320.02,7040.44,Road,846,13,No,Cancelled
O18456,2023-02-05,WH-002,P70394,Electronics,5,17.42,87.10000000000001,Sea,624,6,No,On-Time
O18457,2023-01-12,WH-004,P58950,Furniture,13,63.22,821.86,Rail,1284,10,No,On-Time
O18458,2023-05-12,WH-004,P15831,Automotive,31,227.05,7038.55,Road,627,12,No,On-Time
O18459,2023-03-18,WH-005,P30173,Apparel,16,471.37,7541.92,Air,1098,7,Yes,Cancelled
O18460,2023-11-03,WH-001,P40742,Automotive,4,38.88,155.52,Road,745,11,Yes,Cancelled
O18461,2023-11-05,WH-006,P95534,Automotive,13,429.13,5578.69,Sea,501,1,No,Delayed
O18462,2023-09-06,WH-005,P24907,Toys,49,324.86,15918.140000000001,Sea,1693,4,No,On-Time
O18463,2023-08-21,WH-007,P55045,Groceries,12,148.63,1783.56,Road,1588,8,Yes,Cancelled
O18464,2023-03-22,WH-010,P88424,Apparel,40,482.84,19313.6,Sea,1457,13,No,Cancelled
O18465,2023-11-17,WH-006,P79365,Apparel,4,32.66,130.64,Road,1246,7,No,Cancelled
O18466,2023-10-09,WH-009,P57463,Groceries,26,314.42,8174.92,Air,954,9,Yes,On-Time
O18467,2023-12-13,WH-007,P47059,Toys,4,385.94,1543.76,Sea,1181,5,Yes,Cancelled
O18468,2023-12-19,WH-004,P36157,Automotive,14,342.94,4801.16,Road,1119,3,No,Delayed
O18469,2023-06-27,WH-004,P34273,Apparel,34,320.91,10910.94,Rail,396,12,No,On-Time
O18470,2023-10-01,WH-004,P26064,Electronics,50,201.61,10080.5,Road,274,10,Yes,On-Time
O18471,2023-09-05,WH-006,P60443,Electronics,32,464.72,14871.04,Sea,877,9,No,Cancelled
O18472,2023-04-22,WH-002,P36373,Electronics,35,177.89,6226.15,Sea,304,12,No,On-Time
O18473,2023-02-20,WH-001,P19370,Groceries,21,268.81,5645.01,Road,777,7,Yes,Cancelled
O18474,2023-12-29,WH-009,P54347,Groceries,40,300.98,12039.2,Rail,216,6,No,On-Time
O18475,2023-01-31,WH-007,P81374,Furniture,15,69.06,1035.9,Air,328,14,Yes,On-Time
O18476,2023-08-09,WH-002,P47865,Toys,45,462.65,20819.25,Air,1131,11,Yes,Delayed
O18477,2023-07-10,WH-009,P45856,Toys,24,212.83,5107.92,Air,1854,1,Yes,Cancelled
O18478,2023-01-29,WH-008,P87954,Toys,3,364.74,1094.22,Rail,516,14,No,On-Time
O18479,2023-07-04,WH-010,P33819,Furniture,28,331.5,9282.0,Air,870,1,Yes,On-Time
O18480,2023-10-21,WH-009,P81725,Electronics,26,453.85,11800.1,Air,927,5,Yes,On-Time
O18481,2023-08-22,WH-010,P51285,Toys,1,475.13,475.13,Road,270,1,No,Delayed
O18482,2023-04-15,WH-010,P78341,Apparel,40,357.07,14282.8,Rail,779,7,Yes,Cancelled
O18483,2023-07-27,WH-002,P21111,Groceries,9,414.07,3726.63,Sea,1273,10,Yes,Delayed
O18484,2023-08-20,WH-002,P66700,Automotive,39,243.0,9477.0,Rail,627,3,Yes,On-Time
O18485,2023-10-08,WH-001,P80981,Groceries,46,222.31,10226.26,Rail,1522,10,Yes,On-Time
O18486,2023-01-19,WH-007,P61516,Groceries,43,280.53,12062.789999999999,Air,1376,3,Yes,Cancelled
O18487,2023-06-21,WH-005,P15845,Groceries,9,210.45,1894.05,Rail,1300,6,No,Cancelled
O18488,2023-08-22,WH-002,P21703,Automotive,13,386.67,5026.71,Air,1434,7,No,Delayed
O18489,2023-12-16,WH-002,P22994,Apparel,10,410.08,4100.8,Sea,178,7,No,Cancelled
O18490,2023-06-02,WH-010,P22326,Electronics,1,185.59,185.59,Air,1248,13,Yes,Delayed
O18491,2023-05-08,WH-010,P18812,Apparel,49,189.77,9298.730000000001,Road,1123,12,No,Delayed
O18492,2023-05-14,WH-007,P35579,Toys,7,133.97,937.79,Air,1877,8,Yes,Cancelled
O18493,2023-10-31,WH-004,P82233,Apparel,32,484.22,15495.04,Sea,201,6,No,On-Time
O18494,2023-10-26,WH-003,P72187,Furniture,16,412.89,6606.24,Air,1321,5,No,On-Time
O18495,2023-05-31,WH-007,P74131,Furniture,15,332.39,4985.849999999999,Sea,1591,1,Yes,On-Time
O18496,2023-08-11,WH-005,P41320,Automotive,14,273.75,3832.5,Rail,619,11,Yes,Delayed
O18497,2023-10-12,WH-005,P26664,Automotive,39,92.42,3604.38,Rail,1759,14,Yes,On-Time
O18498,2023-03-16,WH-009,P50937,Furniture,12,278.39,3340.68,Rail,1531,11,No,Delayed
O18499,2023-02-13,WH-004,P78590,Furniture,13,295.83,3845.79,Air,1477,15,Yes,Cancelled
O18500,2023-08-11,WH-008,P52930,Toys,20,115.32,2306.3999999999996,Air,1344,12,Yes,Cancelled
O18501,2023-09-01,WH-004,P48750,Automotive,20,117.64,2352.8,Air,1421,5,No,Delayed
O18502,2023-11-23,WH-005,P94810,Apparel,42,319.57,13421.94,Rail,821,6,No,Cancelled
O18503,2023-11-06,WH-007,P98802,Apparel,2,23.75,47.5,Road,948,10,Yes,Cancelled
O18504,2023-06-28,WH-006,P89345,Automotive,40,445.77,17830.8,Air,658,6,No,Delayed
O18505,2023-04-25,WH-006,P67623,Furniture,22,149.19,3282.18,Rail,1057,14,Yes,Delayed
O18506,2023-08-31,WH-004,P72007,Automotive,46,153.8,7074.8,Air,1329,7,Yes,Delayed
O18507,2023-08-23,WH-004,P86121,Electronics,49,419.53,20556.969999999998,Rail,1580,8,No,On-Time
O18508,2023-07-19,WH-003,P37869,Toys,27,315.75,8525.25,Road,1466,3,No,Delayed
O18509,2023-04-12,WH-003,P52979,Electronics,48,445.77,21396.96,Sea,1597,11,No,On-Time
O18510,2023-03-13,WH-001,P33127,Furniture,13,155.09,2016.17,Sea,807,13,Yes,Delayed
O18511,2023-07-25,WH-007,P47717,Toys,42,101.55,4265.099999999999,Sea,1491,7,Yes,Delayed
O18512,2023-03-26,WH-010,P15009,Automotive,48,425.75,20436.0,Rail,1267,9,No,On-Time
O18513,2023-03-07,WH-007,P50593,Automotive,23,37.69,866.8699999999999,Rail,1204,13,Yes,Delayed
O18514,2023-02-14,WH-008,P73854,Electronics,12,325.17,3902.04,Road,450,13,Yes,Cancelled
O18515,2023-09-13,WH-007,P21204,Automotive,41,153.35,6287.349999999999,Sea,1383,2,No,Delayed
O18516,2023-10-20,WH-003,P14606,Toys,31,313.01,9703.31,Road,626,6,No,Cancelled
O18517,2023-02-20,WH-010,P66093,Furniture,14,441.18,6176.52,Sea,371,7,Yes,Cancelled
O18518,2023-10-01,WH-010,P89870,Electronics,40,167.22,6688.8,Sea,1267,12,Yes,Cancelled
O18519,2023-06-17,WH-004,P75607,Furniture,42,393.25,16516.5,Sea,1851,15,No,On-Time
O18520,2023-06-06,WH-008,P36824,Toys,18,206.13,3710.34,Sea,1773,11,No,Delayed
O18521,2023-08-02,WH-002,P16135,Electronics,2,79.75,159.5,Rail,747,13,No,Delayed
O18522,2023-04-27,WH-005,P51978,Toys,39,375.06,14627.34,Road,958,3,No,Cancelled
O18523,2023-03-18,WH-004,P31042,Apparel,4,258.45,1033.8,Rail,601,3,No,Cancelled
O18524,2023-11-19,WH-005,P81369,Apparel,33,334.67,11044.11,Rail,1546,8,No,Cancelled
O18525,2023-10-23,WH-009,P86775,Toys,8,37.21,297.68,Road,222,9,No,On-Time
O18526,2023-07-27,WH-010,P34829,Furniture,32,134.13,4292.16,Road,1806,12,Yes,On-Time
O18527,2023-10-09,WH-010,P74852,Automotive,42,236.41,9929.22,Sea,1410,4,No,On-Time
O18528,2023-11-07,WH-002,P64267,Groceries,42,371.15,15588.3,Air,1265,15,Yes,Delayed
O18529,2023-07-03,WH-010,P72164,Furniture,36,398.15,14333.4,Air,485,15,Yes,Cancelled
O18530,2023-04-06,WH-003,P67317,Apparel,2,218.11,436.22,Rail,1004,8,No,Delayed
O18531,2023-08-23,WH-006,P91480,Apparel,2,459.01,918.02,Road,1446,6,Yes,Cancelled
O18532,2023-12-23,WH-010,P98542,Furniture,40,125.12,5004.8,Rail,1659,13,Yes,Delayed
O18533,2023-07-14,WH-007,P23987,Furniture,28,248.04,6945.12,Rail,812,10,No,Cancelled
O18534,2023-04-14,WH-002,P21573,Toys,32,350.66,11221.12,Rail,1728,1,Yes,On-Time
O18535,2023-07-20,WH-006,P84562,Automotive,34,427.04,14519.36,Road,1779,12,No,Cancelled
O18536,2023-06-10,WH-006,P91625,Apparel,7,170.75,1195.25,Road,1183,12,No,Delayed
O18537,2023-02-18,WH-001,P87700,Furniture,17,147.89,2514.1299999999997,Sea,1775,5,Yes,Cancelled
O18538,2023-02-09,WH-001,P66568,Electronics,41,105.73,4334.93,Road,1323,2,No,Delayed
O18539,2023-08-10,WH-003,P72040,Furniture,30,338.65,10159.5,Air,1829,3,Yes,Delayed
O18540,2023-10-18,WH-007,P40337,Groceries,4,36.36,145.44,Sea,1397,7,Yes,Delayed
O18541,2023-08-07,WH-007,P12299,Electronics,39,395.16,15411.240000000002,Air,188,4,No,Cancelled
O18542,2023-07-02,WH-009,P63004,Toys,20,436.09,8721.8,Rail,1764,14,No,On-Time
O18543,2023-11-25,WH-010,P13589,Furniture,30,214.1,6423.0,Rail,296,10,No,Delayed
O18544,2023-10-24,WH-001,P73675,Groceries,36,447.97,16126.920000000002,Sea,242,1,No,On-Time
O18545,2023-02-27,WH-005,P78243,Apparel,21,490.51,10300.71,Road,1719,14,No,Delayed
O18546,2023-01-16,WH-007,P59851,Furniture,42,124.08,5211.36,Rail,1872,15,No,On-Time
O18547,2023-12-31,WH-002,P77406,Electronics,40,326.94,13077.6,Sea,1982,10,Yes,On-Time
O18548,2023-03-21,WH-007,P12085,Electronics,28,250.34,7009.52,Air,1079,5,No,Delayed
O18549,2023-08-26,WH-006,P83246,Automotive,17,156.89,2667.1299999999997,Rail,388,6,Yes,On-Time
O18550,2023-06-14,WH-007,P48282,Apparel,27,285.85,7717.950000000001,Air,803,9,No,On-Time
O18551,2023-04-08,WH-006,P56594,Electronics,50,264.47,13223.500000000002,Air,1861,5,Yes,Cancelled
O18552,2023-10-03,WH-003,P86301,Electronics,36,388.77,13995.72,Sea,1654,10,Yes,Cancelled
O18553,2023-02-21,WH-006,P92226,Furniture,47,494.57,23244.79,Sea,1519,6,Yes,Cancelled
O18554,2023-11-29,WH-001,P69988,Furniture,20,247.96,4959.2,Road,945,7,Yes,On-Time
O18555,2023-03-17,WH-008,P35866,Groceries,31,311.82,9666.42,Air,1342,13,No,On-Time
O18556,2023-07-24,WH-009,P97282,Groceries,29,190.96,5537.84,Air,1844,6,Yes,Delayed
O18557,2023-04-26,WH-010,P45443,Automotive,37,121.7,4502.900000000001,Rail,434,2,Yes,Delayed
O18558,2023-11-01,WH-008,P53308,Groceries,16,465.34,7445.44,Sea,1124,5,Yes,Delayed
O18559,2023-07-27,WH-002,P37022,Apparel,17,363.43,6178.31,Rail,485,13,Yes,Cancelled
O18560,2024-01-01,WH-002,P90507,Apparel,5,360.04,1800.2,Sea,1526,4,Yes,Delayed
O18561,2023-08-10,WH-003,P27101,Apparel,49,487.48,23886.52,Road,164,7,No,Delayed
O18562,2023-05-13,WH-010,P34147,Automotive,13,9.56,124.28,Road,906,6,No,On-Time
O18563,2023-01-28,WH-006,P41762,Groceries,34,27.09,921.06,Road,763,9,Yes,On-Time
O18564,2023-06-10,WH-004,P95777,Automotive,18,315.97,5687.460000000001,Rail,1269,9,Yes,Delayed
O18565,2023-10-03,WH-006,P23755,Automotive,30,464.25,13927.5,Road,540,14,Yes,Cancelled
O18566,2023-07-14,WH-007,P67482,Toys,7,364.09,2548.6299999999997,Rail,472,3,Yes,Cancelled
O18567,2023-01-25,WH-005,P42548,Electronics,46,197.37,9079.02,Sea,1889,2,No,Cancelled
O18568,2023-08-09,WH-007,P42864,Furniture,22,413.99,9107.78,Rail,1932,14,No,Cancelled
O18569,2023-04-23,WH-010,P31450,Furniture,8,111.64,893.12,Sea,856,6,Yes,On-Time
O18570,2023-02-18,WH-008,P94364,Toys,20,451.74,9034.8,Rail,759,2,No,Cancelled
O18571,2023-04-11,WH-002,P42658,Furniture,23,213.42,4908.66,Air,630,1,No,Delayed
O18572,2023-07-28,WH-010,P61323,Furniture,42,25.63,1076.46,Sea,306,4,Yes,On-Time
O18573,2023-04-28,WH-002,P28731,Apparel,6,47.34,284.04,Air,696,3,No,Cancelled
O18574,2023-08-20,WH-002,P76896,Groceries,9,423.33,3809.97,Sea,1013,10,No,Delayed
O18575,2023-03-20,WH-002,P71037,Toys,2,331.54,663.08,Road,1754,9,No,On-Time
O18576,2023-07-12,WH-003,P13198,Automotive,27,170.83,4612.410000000001,Road,1367,3,Yes,Delayed
O18577,2023-02-16,WH-001,P92686,Electronics,10,209.12,2091.2,Sea,1545,1,Yes,Delayed
O18578,2023-08-03,WH-010,P24501,Automotive,23,481.96,11085.08,Air,466,13,No,Delayed
O18579,2023-01-11,WH-009,P30800,Automotive,13,61.57,800.41,Rail,168,12,Yes,On-Time
O18580,2023-11-09,WH-004,P31345,Apparel,26,313.86,8160.360000000001,Sea,1077,13,Yes,Cancelled
O18581,2023-12-24,WH-003,P78954,Groceries,11,323.21,3555.31,Road,866,15,Yes,Delayed
O18582,2023-11-06,WH-002,P62366,Furniture,23,475.9,10945.699999999999,Air,108,8,No,Cancelled
O18583,2023-04-13,WH-010,P57890,Furniture,29,486.11,14097.19,Sea,1293,9,No,Cancelled
O18584,2023-01-04,WH-002,P13303,Automotive,38,132.23,5024.74,Air,551,12,Yes,Cancelled
O18585,2023-08-12,WH-001,P25747,Furniture,36,376.97,13570.920000000002,Sea,776,2,Yes,Delayed
O18586,2023-09-09,WH-006,P26263,Furniture,50,144.32,7216.0,Air,624,4,Yes,Delayed
O18587,2023-02-11,WH-009,P37367,Groceries,1,375.09,375.09,Sea,134,15,No,Cancelled
O18588,2023-09-29,WH-007,P88708,Furniture,26,249.95,6498.7,Air,919,12,No,Delayed
O18589,2023-02-28,WH-001,P81035,Electronics,23,364.11,8374.53,Rail,1051,2,Yes,Delayed
O18590,2023-02-06,WH-002,P75485,Electronics,10,264.56,2645.6,Road,389,9,Yes,Delayed
O18591,2023-02-04,WH-006,P78158,Automotive,41,437.2,17925.2,Air,873,4,Yes,Delayed
O18592,2023-02-23,WH-007,P83457,Furniture,34,142.73,4852.82,Rail,491,6,No,Delayed
O18593,2023-11-20,WH-001,P35831,Electronics,16,424.79,6796.64,Road,1813,11,Yes,On-Time
O18594,2023-06-09,WH-005,P64252,Furniture,3,42.09,126.27000000000001,Sea,1867,14,No,Delayed
O18595,2023-09-07,WH-001,P48969,Furniture,40,354.14,14165.599999999999,Road,1660,15,No,On-Time
O18596,2023-12-17,WH-002,P45241,Electronics,28,225.55,6315.400000000001,Air,454,1,No,On-Time
O18597,2023-12-17,WH-004,P51215,Automotive,22,497.7,10949.4,Rail,614,5,No,Cancelled
O18598,2023-10-17,WH-004,P17283,Toys,37,403.47,14928.390000000001,Road,242,10,Yes,Cancelled
O18599,2023-08-09,WH-001,P88184,Toys,44,362.41,15946.04,Road,107,13,Yes,On-Time
O18600,2023-03-11,WH-001,P97764,Furniture,17,409.63,6963.71,Air,1345,7,No,Delayed
O18601,2023-01-06,WH-003,P69551,Groceries,48,58.82,2823.36,Air,1791,8,Yes,Delayed
O18602,2023-03-10,WH-006,P45599,Groceries,7,200.66,1404.62,Rail,85,12,Yes,Delayed
