Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O18248,2023-10-28,WH-001,P36960,Groceries,12,81.95,Sea,1585,5,No,Delayed
O18249,2023-03-31,WH-003,P19901,Automotive,45,173.01,Road,904,5,No,Delayed
O18250,2023-12-22,WH-008,P91110,Apparel,29,27.85,Road,1310,15,Yes,Cancelled
O18251,2023-12-20,WH-009,P42199,Apparel,22,488.24,Rail,1451,6,Yes,On-Time
O18252,2023-04-04,WH-004,P56735,Groceries,34,367.76,Air,965,6,Yes,Delayed
O18253,2023-02-23,WH-002,P54491,Automotive,7,459.11,Road,55,12,No,Delayed
O18254,2023-08-08,WH-003,P17475,Automotive,2,32.71,Sea,711,12,No,Delayed
O18255,2023-10-03,WH-008,P80368,Automotive,47,28.53,Road,1394,3,Yes,On-Time
O18256,2023-04-06,WH-002,P25305,Apparel,7,292.1,Rail,803,15,No,Delayed
O18257,2023-02-09,WH-003,P79972,Furniture,11,100.63,Air,1523,5,No,On-Time
O18258,2023-01-05,WH-008,P47596,Groceries,25,76.35,Sea,50,12,Yes,On-Time
O18259,2023-05-14,WH-006,P98386,Groceries,18,84.25,Sea,1311,13,Yes,On-Time
O18260,2023-03-11,WH-009,P33671,Automotive,28,368.54,Rail,556,3,No,On-Time
O18261,2023-12-13,WH-009,P74127,Apparel,35,28.0,Rail,1120,4,Yes,Delayed
O18262,2023-01-03,WH-007,P33339,Electronics,35,474.84,Road,1017,7,Yes,Delayed
O18263,2023-01-12,WH-002,P15532,Electronics,31,346.85,Rail,1942,11,Yes,Delayed
O18264,2023-05-30,WH-004,P41489,Groceries,27,433.92,Road,67,10,No,On-Time
O18265,2023-08-27,WH-004,P55786,Groceries,42,448.12,Rail,1624,14,No,Delayed
O18266,2023-07-14,WH-002,P82928,Electronics,4,369.31,Rail,346,4,Yes,Cancelled
O18267,2023-01-15,WH-003,P59869,Electronics,11,122.02,Rail,1092,15,No,Delayed
O18268,2023-05-30,WH-002,P33945,Groceries,37,378.54,Rail,338,15,No,Cancelled
O18269,2023-06-23,WH-008,P77178,Automotive,21,117.16,Air,956,1,Yes,Cancelled
O18270,2023-07-19,WH-007,P44739,Toys,20,328.92,Road,731,7,No,Delayed
O18271,2023-02-06,WH-001,P63275,Furniture,35,29.02,Air,587,15,Yes,On-Time
O18272,2023-11-02,WH-002,P79746,Furniture,13,354.61,Air,1011,10,Yes,On-Time
O18273,2023-12-22,WH-010,P62529,Groceries,40,57.63,Air,1205,1,No,Delayed
O18274,2023-10-20,WH-008,P49732,Groceries,2,263.67,Air,846,5,No,Cancelled
O18275,2023-07-14,WH-004,P37493,Electronics,41,374.1,Sea,722,13,Yes,On-Time
O18276,2023-08-07,WH-005,P99310,Apparel,42,403.05,Rail,1366,9,Yes,Delayed
O18277,2023-04-25,WH-004,P80301,Groceries,19,78.46,Sea,1368,3,No,Delayed
O18278,2023-12-05,WH-002,P22861,Furniture,50,93.56,Sea,456,11,Yes,Cancelled
O18279,2023-03-08,WH-003,P61713,Toys,26,111.79,Sea,142,14,Yes,On-Time
O18280,2023-11-05,WH-001,P94645,Toys,7,432.85,Rail,1171,14,Yes,Delayed
O18281,2023-07-21,WH-002,P14476,Automotive,15,470.03,Rail,847,3,Yes,Cancelled
O18282,2023-08-30,WH-005,P93140,Automotive,29,43.79,Road,1705,12,No,Delayed
O18283,2023-11-01,WH-002,P88154,Apparel,28,351.27,Air,1288,15,No,On-Time
O18284,2023-11-10,WH-008,P27767,Automotive,10,39.35,Road,1057,11,Yes,On-Time
O18285,2023-09-14,WH-002,P91063,Automotive,33,378.05,Sea,1742,5,No,Delayed
O18286,2023-03-25,WH-004,P11330,Furniture,5,140.81,Road,1998,15,Yes,Delayed
O18287,2023-01-06,WH-003,P44203,Furniture,29,11.15,Air,600,10,No,Cancelled
O18288,2023-06-22,WH-009,P25044,Electronics,3,33.38,Sea,1729,13,Yes,Cancelled
O18289,2023-07-10,WH-007,P19930,Automotive,14,371.1,Rail,335,2,No,Delayed
O18290,2023-10-09,WH-003,P20534,Apparel,24,199.93,Rail,784,14,Yes,Cancelled
O18291,2023-01-09,WH-005,P59268,Furniture,27,286.77,Sea,1635,8,Yes,Delayed
O18292,2023-08-20,WH-002,P63761,Electronics,49,158.45,Air,1741,14,Yes,On-Time
O18293,2023-10-11,WH-001,P59026,Groceries,32,284.46,Road,1457,8,Yes,Cancelled
O18294,2023-04-29,WH-008,P91147,Automotive,31,258.58,Sea,815,12,Yes,Cancelled
O18295,2023-04-01,WH-003,P62774,Furniture,23,154.2,Sea,1021,2,No,On-Time
O18296,2023-12-24,WH-002,P86482,Toys,8,444.69,Rail,1640,2,Yes,Cancelled
O18297,2023-07-09,WH-010,P37383,Automotive,49,362.09,Sea,1815,6,No,On-Time
O18298,2023-01-15,WH-009,P81451,Toys,20,483.17,Road,1012,11,Yes,Delayed
O18299,2023-12-19,WH-008,P97060,Groceries,21,333.25,Rail,1119,3,No,Delayed
O18300,2023-06-04,WH-007,P13291,Electronics,31,362.86,Rail,918,12,Yes,Delayed
O18301,2023-10-20,WH-009,P40632,Electronics,2,208.93,Road,85,7,Yes,Cancelled
O18302,2023-02-28,WH-007,P37081,Toys,21,390.64,Road,905,13,No,On-Time
O18303,2023-03-20,WH-004,P46746,Groceries,8,205.43,Sea,1646,4,Yes,Cancelled
O18304,2023-08-03,WH-007,P19545,Furniture,1,11.53,Sea,1825,4,No,On-Time
O18305,2023-06-02,WH-003,P68435,Electronics,25,415.87,Air,1594,8,Yes,Delayed
O18306,2023-08-16,WH-005,P93183,Furniture,37,489.53,Rail,128,6,Yes,On-Time
O18307,2023-09-10,WH-007,P77495,Furniture,5,220.63,Road,443,15,Yes,Delayed
O18308,2023-08-01,WH-009,P24203,Apparel,4,366.79,Air,1827,15,No,Cancelled
O18309,2023-10-02,WH-010,P61353,Automotive,28,53.97,Road,703,12,No,Delayed
O18310,2023-12-07,WH-003,P52664,Groceries,8,77.7,Air,1860,6,Yes,Cancelled
O18311,2023-08-28,WH-010,P38201,Furniture,49,121.1,Air,70,11,Yes,On-Time
O18312,2023-05-31,WH-001,P58768,Automotive,40,55.34,Rail,266,8,Yes,On-Time
O18313,2023-01-27,WH-008,P84540,Electronics,37,105.79,Sea,216,1,Yes,On-Time
O18314,2023-05-16,WH-003,P67873,Furniture,1,249.45,Rail,905,15,Yes,On-Time
O18315,2023-01-30,WH-006,P24465,Groceries,39,476.86,Air,103,9,Yes,Delayed
O18316,2023-06-09,WH-009,P89580,Groceries,15,179.78,Road,442,15,No,On-Time
O18317,2023-09-02,WH-010,P63866,Furniture,28,448.17,Air,327,6,Yes,Cancelled
O18318,2023-03-10,WH-004,P75476,Electronics,27,222.79,Air,563,15,No,Delayed
O18319,2023-12-04,WH-009,P79658,Furniture,35,463.64,Road,172,2,Yes,On-Time
O18320,2023-07-16,WH-010,P88505,Furniture,35,248.49,Road,1310,3,Yes,On-Time
O18321,2023-04-04,WH-001,P41113,Automotive,20,149.58,Road,1406,11,No,On-Time
O18322,2023-08-22,WH-006,P87558,Apparel,49,306.88,Road,134,7,Yes,Delayed
O18323,2023-06-19,WH-002,P39060,Furniture,28,173.31,Road,1194,11,No,On-Time
O18324,2023-10-31,WH-001,P56745,Electronics,11,58.25,Air,1064,3,No,Delayed
O18325,2023-08-27,WH-006,P49119,Apparel,48,75.19,Air,1489,2,Yes,Cancelled
O18326,2023-09-15,WH-003,P52574,Apparel,6,32.78,Road,1282,10,Yes,Delayed
O18327,2023-05-30,WH-006,P11078,Apparel,19,38.41,Sea,1518,3,Yes,On-Time
O18328,2023-01-05,WH-002,P20586,Apparel,7,227.34,Sea,101,8,Yes,Delayed
O18329,2023-07-17,WH-006,P85744,Groceries,22,5.62,Sea,328,15,Yes,Cancelled
O18330,2023-05-25,WH-009,P34407,Electronics,42,495.79,Sea,713,7,No,On-Time
O18331,2023-06-27,WH-010,P95462,Toys,42,37.07,Road,705,4,No,Cancelled
O18332,2023-08-12,WH-003,P81415,Apparel,21,112.36,Road,1923,9,Yes,Cancelled
O18333,2023-01-29,WH-010,P17227,Toys,28,341.71,Road,572,11,Yes,Cancelled
O18334,2023-01-26,WH-007,P67624,Groceries,47,28.24,Air,1630,2,Yes,On-Time
O18335,2023-10-25,WH-010,P86255,Toys,23,82.59,Rail,1559,7,No,Cancelled
O18336,2023-09-28,WH-001,P27289,Furniture,44,439.13,Air,352,7,No,On-Time
O18337,2023-03-01,WH-006,P81395,Groceries,33,324.71,Air,386,6,Yes,Cancelled
O18338,2023-07-29,WH-005,P14476,Apparel,23,227.1,Sea,853,10,No,On-Time
O18339,2023-05-10,WH-007,P87577,Groceries,19,356.17,Rail,514,7,No,Delayed
O18340,2023-06-07,WH-010,P90786,Apparel,27,109.18,Sea,1910,1,No,Cancelled
O18341,2023-09-20,WH-005,P90038,Electronics,30,356.08,Sea,1365,15,Yes,Cancelled
O18342,2023-05-01,WH-002,P45046,Apparel,25,41.03,Rail,485,12,Yes,Cancelled
O18343,2023-07-20,WH-009,P82391,Automotive,46,281.97,Sea,1000,7,Yes,Cancelled
O18344,2023-05-20,WH-009,P67982,Apparel,8,337.41,Air,1662,14,Yes,Cancelled
O18345,2023-04-17,WH-003,P62730,Electronics,26,330.79,Rail,1901,7,No,On-Time
O18346,2023-04-11,WH-002,P88106,Furniture,6,114.23,Rail,496,12,Yes,On-Time
O18347,2023-04-12,WH-004,P48928,Apparel,37,220.51,Air,427,11,No,Cancelled
O18348,2023-12-22,WH-002,P35198,Toys,1,31.31,Sea,1117,6,No,Cancelled
O18349,2023-06-23,WH-007,P80858,Apparel,47,354.85,Air,931,15,No,On-Time
O18350,2023-07-15,WH-001,P73186,Apparel,7,142.04,Road,1808,13,Yes,Cancelled
O18351,2023-04-01,WH-005,P35855,Furniture,11,77.17,Air,1845,10,Yes,Delayed
O18352,2023-08-28,WH-005,P93858,Furniture,23,151.56,Road,1247,5,Yes,Delayed
O18353,2023-05-17,WH-010,P41095,Automotive,44,190.82,Air,992,12,Yes,On-Time
O18354,2023-04-15,WH-001,P21198,Furniture,44,420.85,Rail,1333,3,No,Cancelled
O18355,2023-03-20,WH-008,P33183,Furniture,22,307.06,Road,1726,10,No,Delayed
O18356,2023-09-17,WH-007,P28124,Toys,16,325.4,Air,1744,12,No,Delayed
O18357,2023-02-22,WH-010,P83618,Automotive,11,267.04,Rail,1113,6,No,On-Time
O18358,2023-08-04,WH-007,P30476,Toys,5,193.0,Sea,789,8,No,On-Time
O18359,2023-03-02,WH-003,P71231,Apparel,5,25.64,Road,1587,13,No,Delayed
O18360,2023-06-10,WH-009,P92621,Automotive,14,263.54,Air,705,8,No,Cancelled
O18361,2023-12-22,WH-004,P10592,Apparel,11,243.0,Sea,1819,7,Yes,Delayed
O18362,2023-01-18,WH-010,P31722,Apparel,10,399.02,Sea,356,1,Yes,On-Time
O18363,2023-07-13,WH-005,P64122,Furniture,35,493.42,Air,274,8,Yes,Delayed
O18364,2023-10-18,WH-009,P49809,Furniture,47,352.43,Road,1679,12,No,Delayed
O18365,2023-09-22,WH-010,P17953,Groceries,26,455.21,Sea,1399,9,No,On-Time
O18366,2023-05-13,WH-006,P89448,Automotive,34,134.35,Sea,1089,6,No,Cancelled
O18367,2023-01-12,WH-001,P82197,Groceries,49,287.14,Sea,1241,7,Yes,Delayed
O18368,2023-08-01,WH-003,P67509,Apparel,15,324.75,Air,1720,14,No,On-Time
O18369,2023-08-21,WH-007,P62736,Apparel,50,240.54,Road,850,3,No,Cancelled
O18370,2023-03-20,WH-006,P13652,Groceries,38,494.84,Air,1970,2,Yes,Delayed
O18371,2023-03-28,WH-007,P69980,Automotive,49,79.51,Air,928,8,No,On-Time
O18372,2023-07-06,WH-005,P90572,Automotive,46,240.03,Road,1655,15,Yes,On-Time
O18373,2023-10-26,WH-009,P57632,Automotive,28,18.58,Sea,943,11,No,On-Time
O18374,2023-10-12,WH-002,P13378,Electronics,44,16.39,Road,1795,3,Yes,Delayed
O18375,2023-05-12,WH-005,P54679,Groceries,46,26.46,Rail,783,5,No,Cancelled
O18376,2023-10-13,WH-004,P74346,Groceries,11,176.86,Air,411,15,No,Delayed
O18377,2023-02-10,WH-002,P41721,Automotive,39,489.76,Air,1631,5,No,Cancelled
O18378,2023-02-09,WH-002,P96371,Toys,10,353.79,Air,1841,11,Yes,On-Time
O18379,2023-02-23,WH-004,P73861,Furniture,2,211.27,Rail,1026,4,Yes,On-Time
O18380,2023-03-18,WH-006,P91363,Apparel,42,170.25,Sea,415,3,No,On-Time
O18381,2023-04-02,WH-010,P92751,Apparel,36,466.09,Sea,1537,1,Yes,On-Time
O18382,2023-12-17,WH-001,P42124,Electronics,14,214.45,Sea,1564,12,Yes,Cancelled
O18383,2023-08-31,WH-004,P82744,Groceries,13,103.33,Road,1405,12,Yes,Cancelled
O18384,2023-10-16,WH-008,P45239,Groceries,21,253.68,Air,839,4,Yes,Cancelled
O18385,2023-11-11,WH-006,P67078,Groceries,39,196.94,Rail,658,7,Yes,Delayed
O18386,2023-04-20,WH-009,P28619,Apparel,47,438.32,Sea,885,8,No,On-Time
O18387,2023-03-05,WH-010,P70937,Electronics,16,234.95,Sea,1654,8,No,Cancelled
O18388,2023-02-22,WH-007,P51339,Furniture,40,463.51,Air,1901,13,Yes,Delayed
O18389,2023-01-04,WH-006,P59286,Groceries,36,33.53,Road,1169,12,Yes,On-Time
O18390,2023-05-17,WH-006,P49501,Toys,23,251.38,Rail,265,13,No,Delayed
O18391,2023-01-28,WH-003,P47920,Furniture,23,82.25,Air,934,5,Yes,Delayed
O18392,2023-05-19,WH-005,P37278,Toys,2,350.84,Sea,954,9,No,On-Time
O18393,2023-12-20,WH-003,P98486,Automotive,21,231.47,Sea,1019,6,No,Delayed
O18394,2023-11-06,WH-001,P33966,Toys,19,69.56,Road,1299,4,Yes,On-Time
O18395,2023-12-17,WH-008,P26229,Toys,19,450.84,Air,1129,3,No,Cancelled
O18396,2023-08-28,WH-001,P19775,Electronics,47,185.87,Air,229,1,No,On-Time
O18397,2023-12-08,WH-005,P59530,Toys,34,275.74,Sea,238,9,No,Cancelled
O18398,2023-09-06,WH-009,P45446,Apparel,33,440.99,Sea,1768,12,Yes,Delayed
O18399,2023-06-14,WH-005,P71874,Automotive,22,34.76,Air,1082,14,Yes,Cancelled
O18400,2023-12-07,WH-006,P31920,Automotive,24,261.35,Air,138,6,No,Cancelled
O18401,2023-08-25,WH-007,P98092,Toys,21,94.18,Air,1808,1,Yes,On-Time
O18402,2023-01-08,WH-001,P81990,Furniture,10,202.67,Sea,1346,10,No,On-Time
O18403,2023-09-12,WH-006,P77877,Electronics,34,478.07,Road,1493,10,No,Cancelled
O18404,2023-02-24,WH-005,P70307,Apparel,45,225.94,Air,1186,11,Yes,On-Time
O18405,2023-10-13,WH-009,P45839,Apparel,15,275.02,Sea,1606,11,Yes,On-Time
O18406,2023-02-16,WH-009,P26274,Apparel,5,355.21,Sea,1549,4,Yes,Delayed
O18407,2023-08-25,WH-009,P79189,Automotive,29,237.26,Sea,636,10,Yes,Cancelled
O18408,2023-07-05,WH-010,P79288,Groceries,50,127.38,Air,1611,1,No,Cancelled
O18409,2023-11-27,WH-004,P13106,Automotive,22,32.91,Road,743,6,No,On-Time
O18410,2023-03-07,WH-004,P85370,Automotive,9,74.86,Air,1916,14,No,Cancelled
O18411,2023-04-14,WH-001,P19220,Furniture,7,211.58,Air,628,3,No,On-Time
O18412,2023-01-22,WH-008,P37305,Furniture,49,157.36,Road,690,3,Yes,Delayed
O18413,2023-11-10,WH-008,P48475,Automotive,17,52.0,Road,768,6,Yes,Cancelled
O18414,2023-07-05,WH-001,P15685,Toys,32,372.19,Air,174,13,Yes,Delayed
O18415,2023-03-10,WH-009,P24873,Groceries,19,324.98,Road,1479,14,No,Cancelled
O18416,2023-02-23,WH-010,P57118,Groceries,19,461.06,Sea,545,14,Yes,Delayed
O18417,2023-05-28,WH-010,P59600,Groceries,44,344.85,Sea,1881,12,Yes,Delayed
O18418,2023-11-24,WH-010,P40942,Apparel,1,149.87,Sea,1762,9,No,Delayed
O18419,2023-10-07,WH-003,P88876,Apparel,4,145.59,Rail,313,6,No,Cancelled
O18420,2023-05-06,WH-010,P59119,Apparel,3,331.32,Sea,57,8,No,Delayed
O18421,2023-06-26,WH-007,P47809,Groceries,25,429.03,Rail,1833,13,Yes,Cancelled
O18422,2023-06-23,WH-002,P52574,Groceries,10,139.84,Road,1849,3,Yes,Cancelled
O18423,2023-05-21,WH-003,P63840,Groceries,21,471.7,Road,1542,1,No,On-Time
O18424,2023-07-02,WH-005,P92345,Apparel,41,178.65,Sea,1866,4,No,On-Time
O18425,2023-10-18,WH-002,P45852,Groceries,43,378.55,Road,69,14,No,On-Time
O18426,2023-12-02,WH-002,P64311,Apparel,42,220.96,Rail,1005,12,No,Delayed
O18427,2023-05-28,WH-010,P99603,Toys,27,90.86,Road,448,11,Yes,On-Time
O18428,2023-05-29,WH-005,P82409,Automotive,3,466.01,Air,531,5,Yes,Delayed
O18429,2023-12-30,WH-001,P90390,Apparel,27,294.04,Road,1618,3,Yes,On-Time
O18430,2023-12-17,WH-005,P59045,Automotive,17,477.11,Rail,1010,5,Yes,On-Time
O18431,2023-12-28,WH-005,P64620,Groceries,10,124.82,Road,196,7,Yes,Cancelled
O18432,2023-07-27,WH-004,P61202,Electronics,14,453.0,Sea,1023,5,No,Cancelled
O18433,2023-12-22,WH-002,P34768,Furniture,49,485.9,Air,371,7,No,Delayed
O18434,2023-07-17,WH-005,P50372,Electronics,41,66.01,Sea,1908,11,Yes,Cancelled
O18435,2023-02-23,WH-007,P62321,Apparel,43,139.25,Road,743,4,No,On-Time
O18436,2023-02-20,WH-008,P93468,Apparel,25,144.23,Rail,795,14,No,Cancelled
O18437,2023-05-31,WH-010,P48727,Toys,43,183.63,Rail,1843,3,No,Cancelled
O18438,2023-03-19,WH-004,P41238,Groceries,1,140.68,Air,1422,3,No,Delayed
O18439,2023-04-13,WH-009,P69129,Automotive,10,492.05,Road,1484,6,Yes,Delayed
O18440,2023-10-03,WH-005,P28589,Furniture,40,346.48,Rail,379,13,Yes,On-Time
O18441,2023-02-27,WH-005,P47820,Toys,35,249.66,Sea,1144,12,Yes,Delayed
O18442,2023-06-29,WH-010,P33520,Electronics,16,38.02,Sea,1979,5,Yes,Cancelled
O18443,2023-03-09,WH-007,P82053,Furniture,23,115.82,Sea,1632,9,Yes,On-Time
O18444,2023-03-28,WH-002,P74652,Groceries,25,279.95,Sea,1120,12,Yes,On-Time
O18445,2023-03-07,WH-005,P45602,Electronics,4,72.29,Rail,1078,9,No,Cancelled
O18446,2023-09-03,WH-002,P27079,Groceries,16,15.98,Sea,1282,9,Yes,On-Time
O18447,2023-11-01,WH-004,P76524,Apparel,41,325.55,Rail,1272,12,No,Delayed
O18448,2023-07-23,WH-004,P39899,Electronics,23,371.25,Rail,1608,2,No,Delayed
O18449,2023-09-21,WH-008,P42469,Groceries,41,70.67,Air,1064,5,No,On-Time
O18450,2023-02-22,WH-004,P62915,Furniture,43,491.14,Road,1105,8,Yes,Cancelled
O18451,2023-05-01,WH-008,P24237,Automotive,16,307.69,Sea,655,10,Yes,Cancelled
O18452,2023-02-06,WH-009,P46236,Apparel,30,125.2,Rail,687,8,No,Delayed
O18453,2023-11-05,WH-004,P25591,Apparel,25,45.97,Air,1331,9,Yes,On-Time
O18454,2023-06-17,WH-003,P94767,Electronics,29,406.17,Sea,1164,2,Yes,Delayed
O18455,2023-06-19,WH-010,P90094,Groceries,22,320.02,Road,846,13,No,Cancelled
O18456,2023-02-05,WH-002,P70394,Electronics,5,17.42,Sea,624,6,No,On-Time
O18457,2023-01-12,WH-004,P58950,Furniture,13,63.22,Rail,1284,10,No,On-Time
O18458,2023-05-12,WH-004,P15831,Automotive,31,227.05,Road,627,12,No,On-Time
O18459,2023-03-18,WH-005,P30173,Apparel,16,471.37,Air,1098,7,Yes,Cancelled
O18460,2023-11-03,WH-001,P40742,Automotive,4,38.88,Road,745,11,Yes,Cancelled
O18461,2023-11-05,WH-006,P95534,Automotive,13,429.13,Sea,501,1,No,Delayed
O18462,2023-09-06,WH-005,P24907,Toys,49,324.86,Sea,1693,4,No,On-Time
O18463,2023-08-21,WH-007,P55045,Groceries,12,148.63,Road,1588,8,Yes,Cancelled
O18464,2023-03-22,WH-010,P88424,Apparel,40,482.84,Sea,1457,13,No,Cancelled
O18465,2023-11-17,WH-006,P79365,Apparel,4,32.66,Road,1246,7,No,Cancelled
O18466,2023-10-09,WH-009,P57463,Groceries,26,314.42,Air,954,9,Yes,On-Time
O18467,2023-12-13,WH-007,P47059,Toys,4,385.94,Sea,1181,5,Yes,Cancelled
O18468,2023-12-19,WH-004,P36157,Automotive,14,342.94,Road,1119,3,No,Delayed
O18469,2023-06-27,WH-004,P34273,Apparel,34,320.91,Rail,396,12,No,On-Time
O18470,2023-10-01,WH-004,P26064,Electronics,50,201.61,Road,274,10,Yes,On-Time
O18471,2023-09-05,WH-006,P60443,Electronics,32,464.72,Sea,877,9,No,Cancelled
O18472,2023-04-22,WH-002,P36373,Electronics,35,177.89,Sea,304,12,No,On-Time
O18473,2023-02-20,WH-001,P19370,Groceries,21,268.81,Road,777,7,Yes,Cancelled
O18474,2023-12-29,WH-009,P54347,Groceries,40,300.98,Rail,216,6,No,On-Time
O18475,2023-01-31,WH-007,P81374,Furniture,15,69.06,Air,328,14,Yes,On-Time
O18476,2023-08-09,WH-002,P47865,Toys,45,462.65,Air,1131,11,Yes,Delayed
O18477,2023-07-10,WH-009,P45856,Toys,24,212.83,Air,1854,1,Yes,Cancelled
O18478,2023-01-29,WH-008,P87954,Toys,3,364.74,Rail,516,14,No,On-Time
O18479,2023-07-04,WH-010,P33819,Furniture,28,331.5,Air,870,1,Yes,On-Time
O18480,2023-10-21,WH-009,P81725,Electronics,26,453.85,Air,927,5,Yes,On-Time
O18481,2023-08-22,WH-010,P51285,Toys,1,475.13,Road,270,1,No,Delayed
O18482,2023-04-15,WH-010,P78341,Apparel,40,357.07,Rail,779,7,Yes,Cancelled
O18483,2023-07-27,WH-002,P21111,Groceries,9,414.07,Sea,1273,10,Yes,Delayed
O18484,2023-08-20,WH-002,P66700,Automotive,39,243.0,Rail,627,3,Yes,On-Time
O18485,2023-10-08,WH-001,P80981,Groceries,46,222.31,Rail,1522,10,Yes,On-Time
O18486,2023-01-19,WH-007,P61516,Groceries,43,280.53,Air,1376,3,Yes,Cancelled
O18487,2023-06-21,WH-005,P15845,Groceries,9,210.45,Rail,1300,6,No,Cancelled
O18488,2023-08-22,WH-002,P21703,Automotive,13,386.67,Air,1434,7,No,Delayed
O18489,2023-12-16,WH-002,P22994,Apparel,10,410.08,Sea,178,7,No,Cancelled
O18490,2023-06-02,WH-010,P22326,Electronics,1,185.59,Air,1248,13,Yes,Delayed
O18491,2023-05-08,WH-010,P18812,Apparel,49,189.77,Road,1123,12,No,Delayed
O18492,2023-05-14,WH-007,P35579,Toys,7,133.97,Air,1877,8,Yes,Cancelled
O18493,2023-10-31,WH-004,P82233,Apparel,32,484.22,Sea,201,6,No,On-Time
O18494,2023-10-26,WH-003,P72187,Furniture,16,412.89,Air,1321,5,No,On-Time
O18495,2023-05-31,WH-007,P74131,Furniture,15,332.39,Sea,1591,1,Yes,On-Time
O18496,2023-08-11,WH-005,P41320,Automotive,14,273.75,Rail,619,11,Yes,Delayed
O18497,2023-10-12,WH-005,P26664,Automotive,39,92.42,Rail,1759,14,Yes,On-Time
O18498,2023-03-16,WH-009,P50937,Furniture,12,278.39,Rail,1531,11,No,Delayed
O18499,2023-02-13,WH-004,P78590,Furniture,13,295.83,Air,1477,15,Yes,Cancelled
O18500,2023-08-11,WH-008,P52930,Toys,20,115.32,Air,1344,12,Yes,Cancelled
O18501,2023-09-01,WH-004,P48750,Automotive,20,117.64,Air,1421,5,No,Delayed
O18502,2023-11-23,WH-005,P94810,Apparel,42,319.57,Rail,821,6,No,Cancelled
O18503,2023-11-06,WH-007,P98802,Apparel,2,23.75,Road,948,10,Yes,Cancelled
O18504,2023-06-28,WH-006,P89345,Automotive,40,445.77,Air,658,6,No,Delayed
O18505,2023-04-25,WH-006,P67623,Furniture,22,149.19,Rail,1057,14,Yes,Delayed
O18506,2023-08-31,WH-004,P72007,Automotive,46,153.8,Air,1329,7,Yes,Delayed
O18507,2023-08-23,WH-004,P86121,Electronics,49,419.53,Rail,1580,8,No,On-Time
O18508,2023-07-19,WH-003,P37869,Toys,27,315.75,Road,1466,3,No,Delayed
O18509,2023-04-12,WH-003,P52979,Electronics,48,445.77,Sea,1597,11,No,On-Time
O18510,2023-03-13,WH-001,P33127,Furniture,13,155.09,Sea,807,13,Yes,Delayed
O18511,2023-07-25,WH-007,P47717,Toys,42,101.55,Sea,1491,7,Yes,Delayed
O18512,2023-03-26,WH-010,P15009,Automotive,48,425.75,Rail,1267,9,No,On-Time
O18513,2023-03-07,WH-007,P50593,Automotive,23,37.69,Rail,1204,13,Yes,Delayed
O18514,2023-02-14,WH-008,P73854,Electronics,12,325.17,Road,450,13,Yes,Cancelled
O18515,2023-09-13,WH-007,P21204,Automotive,41,153.35,Sea,1383,2,No,Delayed
O18516,2023-10-20,WH-003,P14606,Toys,31,313.01,Road,626,6,No,Cancelled
O18517,2023-02-20,WH-010,P66093,Furniture,14,441.18,Sea,371,7,Yes,Cancelled
O18518,2023-10-01,WH-010,P89870,Electronics,40,167.22,Sea,1267,12,Yes,Cancelled
O18519,2023-06-17,WH-004,P75607,Furniture,42,393.25,Sea,1851,15,No,On-Time
O18520,2023-06-06,WH-008,P36824,Toys,18,206.13,Sea,1773,11,No,Delayed
O18521,2023-08-02,WH-002,P16135,Electronics,2,79.75,Rail,747,13,No,Delayed
O18522,2023-04-27,WH-005,P51978,Toys,39,375.06,Road,958,3,No,Cancelled
O18523,2023-03-18,WH-004,P31042,Apparel,4,258.45,Rail,601,3,No,Cancelled
O18524,2023-11-19,WH-005,P81369,Apparel,33,334.67,Rail,1546,8,No,Cancelled
O18525,2023-10-23,WH-009,P86775,Toys,8,37.21,Road,222,9,No,On-Time
O18526,2023-07-27,WH-010,P34829,Furniture,32,134.13,Road,1806,12,Yes,On-Time
O18527,2023-10-09,WH-010,P74852,Automotive,42,236.41,Sea,1410,4,No,On-Time
O18528,2023-11-07,WH-002,P64267,Groceries,42,371.15,Air,1265,15,Yes,Delayed
O18529,2023-07-03,WH-010,P72164,Furniture,36,398.15,Air,485,15,Yes,Cancelled
O18530,2023-04-06,WH-003,P67317,Apparel,2,218.11,Rail,1004,8,No,Delayed
O18531,2023-08-23,WH-006,P91480,Apparel,2,459.01,Road,1446,6,Yes,Cancelled
O18532,2023-12-23,WH-010,P98542,Furniture,40,125.12,Rail,1659,13,Yes,Delayed
O18533,2023-07-14,WH-007,P23987,Furniture,28,248.04,Rail,812,10,No,Cancelled
O18534,2023-04-14,WH-002,P21573,Toys,32,350.66,Rail,1728,1,Yes,On-Time
O18535,2023-07-20,WH-006,P84562,Automotive,34,427.04,Road,1779,12,No,Cancelled
O18536,2023-06-10,WH-006,P91625,Apparel,7,170.75,Road,1183,12,No,Delayed
O18537,2023-02-18,WH-001,P87700,Furniture,17,147.89,Sea,1775,5,Yes,Cancelled
O18538,2023-02-09,WH-001,P66568,Electronics,41,105.73,Road,1323,2,No,Delayed
O18539,2023-08-10,WH-003,P72040,Furniture,30,338.65,Air,1829,3,Yes,Delayed
O18540,2023-10-18,WH-007,P40337,Groceries,4,36.36,Sea,1397,7,Yes,Delayed
